game_id,score_margin_2_mins_home,abs_score_margin_2_mins,close_game
20900388,-22,22,False
20900389,6,6,True
20900390,1,1,True
20900391,1,1,True
20900392,32,32,False
20900393,5,5,True
20900394,5,5,True
20900395,18,18,False
20900396,-10,10,False
20900397,0,0,True
20900398,7,7,True
20900399,5,5,True
20900400,-1,1,True
20900401,4,4,True
20900402,1,1,True
20900403,16,16,False
20900404,-19,19,False
20900405,14,14,False
20900406,6,6,True
20900407,5,5,True
20900408,3,3,True
20900409,12,12,False
20900410,-21,21,False
20900411,-5,5,True
20900412,10,10,False
20900413,5,5,True
20900414,13,13,False
20900415,-26,26,False
20900416,14,14,False
20900417,-1,1,True
20900418,-10,10,False
20900419,3,3,True
20900420,-9,9,True
20900421,20,20,False
20900422,2,2,True
20900423,0,0,True
20900424,-5,5,True
20900425,-8,8,True
20900426,-16,16,False
20900427,33,33,False
20900428,11,11,False
20900429,3,3,True
20900430,-14,14,False
20900431,-3,3,True
20900432,11,11,False
20900433,8,8,True
20900434,6,6,True
20900435,-19,19,False
20900436,22,22,False
20900437,-4,4,True
20900438,2,2,True
20900439,5,5,True
20900440,27,27,False
20900441,37,37,False
20900442,-4,4,True
20900443,-4,4,True
20900444,-4,4,True
20900445,15,15,False
20900446,-14,14,False
20900447,5,5,True
20900448,21,21,False
20900449,-14,14,False
20900450,1,1,True
20900451,3,3,True
20900452,-9,9,True
20900453,-11,11,False
20900454,-17,17,False
20900455,11,11,False
20900456,7,7,True
20900457,15,15,False
20900458,1,1,True
20900459,-1,1,True
20900460,-13,13,False
20900461,18,18,False
20900462,1,1,True
20900463,11,11,False
20900464,-9,9,True
20900465,1,1,True
20900466,19,19,False
20900467,8,8,True
20900468,-9,9,True
20900469,-12,12,False
20900470,3,3,True
20900471,30,30,False
20900472,0,0,True
20900473,19,19,False
20900474,2,2,True
20900475,-12,12,False
20900476,-4,4,True
20900477,-10,10,False
20900478,-6,6,True
20900479,7,7,True
20900480,-9,9,True
20900481,9,9,True
20900482,9,9,True
20900483,-4,4,True
20900484,0,0,True
20900485,-32,32,False
20900486,-12,12,False
20900487,12,12,False
20900488,-13,13,False
20900489,-1,1,True
20900490,46,46,False
20900491,5,5,True
20900492,-8,8,True
20900493,39,39,False
20900494,19,19,False
20900495,-12,12,False
20900496,-7,7,True
20900497,18,18,False
20900498,0,0,True
20900499,11,11,False
20900500,-8,8,True
20900501,-22,22,False
20900502,6,6,True
20900503,-3,3,True
20900504,3,3,True
20900505,-2,2,True
20900506,7,7,True
20900507,28,28,False
20900508,23,23,False
20900509,-4,4,True
20900510,-2,2,True
20900511,-3,3,True
20900512,-3,3,True
20900513,16,16,False
20900514,8,8,True
20900515,24,24,False
20900516,13,13,False
20900517,3,3,True
20900518,0,0,True
20900519,7,7,True
20900520,5,5,True
20900521,-1,1,True
20900522,6,6,True
20900523,10,10,False
20900524,4,4,True
20900525,-6,6,True
20900526,-2,2,True
20900527,8,8,True
20900528,-1,1,True
20900529,1,1,True
20900530,1,1,True
20900531,27,27,False
20900532,-10,10,False
20900533,20,20,False
20900534,4,4,True
20900535,-17,17,False
20900536,5,5,True
20900537,-2,2,True
20900538,-6,6,True
20900539,-5,5,True
20900540,14,14,False
20900541,10,10,False
20900542,-9,9,True
20900543,21,21,False
20900544,1,1,True
20900545,3,3,True
20900546,-2,2,True
20900547,32,32,False
20900548,21,21,False
20900549,12,12,False
20900550,5,5,True
20900551,27,27,False
20900552,-8,8,True
20900553,4,4,True
20900554,-7,7,True
20900555,0,0,True
20900556,10,10,False
20900557,-15,15,False
20900558,9,9,True
20900559,7,7,True
20900560,2,2,True
20900561,-21,21,False
20900562,20,20,False
20900563,-4,4,True
20900564,-5,5,True
20900565,5,5,True
20900566,23,23,False
20900567,15,15,False
20900568,-10,10,False
20900569,-8,8,True
20900570,3,3,True
20900571,15,15,False
20900572,11,11,False
20900573,-2,2,True
20900574,-1,1,True
20900575,3,3,True
20900576,26,26,False
20900577,-17,17,False
20900578,-10,10,False
20900579,2,2,True
20900580,-12,12,False
20900581,-5,5,True
20900582,39,39,False
20900583,14,14,False
20900584,24,24,False
20900585,-4,4,True
20900586,4,4,True
20900587,6,6,True
20900588,4,4,True
20900589,14,14,False
20900590,17,17,False
20900591,-1,1,True
20900592,22,22,False
20900593,6,6,True
20900594,7,7,True
20900595,2,2,True
20900596,-2,2,True
20900597,2,2,True
20900598,0,0,True
20900599,16,16,False
20900600,3,3,True
20900601,-9,9,True
20900602,19,19,False
20900603,8,8,True
20900604,-12,12,False
20900605,8,8,True
20900606,4,4,True
20900607,21,21,False
20900608,14,14,False
20900609,40,40,False
20900610,11,11,False
20900611,-5,5,True
20900612,-3,3,True
20900613,5,5,True
20900614,3,3,True
20900615,-6,6,True
20900616,1,1,True
20900617,24,24,False
20900618,-5,5,True
20900619,-2,2,True
20900620,4,4,True
20900621,4,4,True
20900622,22,22,False
20900623,17,17,False
20900624,12,12,False
20900625,3,3,True
20900626,-24,24,False
20900627,9,9,True
20900628,5,5,True
20900629,-17,17,False
20900630,2,2,True
20900631,-1,1,True
20900632,-8,8,True
20900633,-4,4,True
20900634,29,29,False
20900635,-6,6,True
20900636,-1,1,True
20900637,-11,11,False
20900638,3,3,True
20900639,-2,2,True
20900640,32,32,False
20900641,-8,8,True
20900642,28,28,False
20900643,3,3,True
20900644,4,4,True
20900645,34,34,False
20900646,-49,49,False
20900647,-5,5,True
20900648,-2,2,True
20900649,-2,2,True
20900650,8,8,True
20900651,-1,1,True
20900652,0,0,True
20900653,-13,13,False
20900654,0,0,True
20900655,12,12,False
20900656,8,8,True
20900657,0,0,True
20900658,-15,15,False
20900659,30,30,False
20900660,7,7,True
20900661,1,1,True
20900662,4,4,True
20900663,12,12,False
20900664,-19,19,False
20900665,3,3,True
20900666,2,2,True
20900667,10,10,False
20900668,3,3,True
20900669,-8,8,True
20900670,-9,9,True
20900671,15,15,False
20900672,-10,10,False
20900673,-13,13,False
20900674,3,3,True
20900675,2,2,True
20900676,3,3,True
20900677,-22,22,False
20900678,-9,9,True
20900679,6,6,True
20900680,-27,27,False
20900681,12,12,False
20900682,-2,2,True
20900683,3,3,True
20900684,19,19,False
20900685,4,4,True
20900686,9,9,True
20900687,6,6,True
20900688,-14,14,False
20900689,18,18,False
20900690,2,2,True
20900691,7,7,True
20900692,-2,2,True
20900693,8,8,True
20900694,-7,7,True
20900695,-8,8,True
20900696,2,2,True
21000192,-2,2,True
21000193,-1,1,True
21000194,28,28,False
21000195,-25,25,False
21000196,-16,16,False
21000197,1,1,True
21000198,-8,8,True
21000199,2,2,True
21000200,18,18,False
21000201,-12,12,False
21000202,-4,4,True
21000203,16,16,False
21000204,5,5,True
21000205,-4,4,True
21000206,3,3,True
21000207,3,3,True
21000208,7,7,True
21000209,-4,4,True
21000210,0,0,True
21000211,12,12,False
21000212,9,9,True
21000213,6,6,True
21000214,25,25,False
21000215,6,6,True
21000216,-12,12,False
21000217,9,9,True
21000218,2,2,True
21000219,19,19,False
21000220,21,21,False
21000221,17,17,False
21000222,11,11,False
21000223,13,13,False
21000224,10,10,False
21000225,19,19,False
21000226,11,11,False
21000227,5,5,True
21000228,-5,5,True
21000229,3,3,True
21000230,12,12,False
21000231,-3,3,True
21000232,6,6,True
21000233,-14,14,False
21000234,-15,15,False
21000235,1,1,True
21000236,0,0,True
21000237,14,14,False
21000238,-13,13,False
21000239,6,6,True
21000240,5,5,True
21000241,-11,11,False
21000242,-21,21,False
21000243,-4,4,True
21000244,-13,13,False
21000245,-14,14,False
21000246,0,0,True
21000247,4,4,True
21000248,6,6,True
21000249,-5,5,True
21000250,18,18,False
21000251,4,4,True
21000252,16,16,False
21000253,21,21,False
21000254,-15,15,False
21000255,6,6,True
21000256,6,6,True
21000257,13,13,False
21000258,6,6,True
21000259,-9,9,True
21000260,-23,23,False
21000261,6,6,True
21000262,1,1,True
21000263,23,23,False
21000264,8,8,True
21000265,26,26,False
21000266,-25,25,False
21000267,9,9,True
21000268,21,21,False
21000269,1,1,True
21000270,13,13,False
21000271,18,18,False
21000272,7,7,True
21000273,-27,27,False
21000274,-5,5,True
21000275,8,8,True
21000276,11,11,False
21000277,6,6,True
21000278,-4,4,True
21000279,-10,10,False
21000280,18,18,False
21000281,-16,16,False
21000282,-10,10,False
21000283,0,0,True
21000284,8,8,True
21000285,5,5,True
21000286,-15,15,False
21000287,33,33,False
21000288,9,9,True
21000289,22,22,False
21000290,-1,1,True
21000291,38,38,False
21000292,6,6,True
21000293,3,3,True
21000294,-26,26,False
21000295,-15,15,False
21000296,16,16,False
21000297,7,7,True
21000298,23,23,False
21000299,5,5,True
21000300,19,19,False
21000301,6,6,True
21000302,20,20,False
21000303,-9,9,True
21000304,6,6,True
21000305,13,13,False
21000306,-8,8,True
21000307,9,9,True
21000308,-2,2,True
21000309,7,7,True
21000310,6,6,True
21000311,17,17,False
21000312,7,7,True
21000313,14,14,False
21000314,4,4,True
21000315,7,7,True
21000316,16,16,False
21000317,2,2,True
21000318,0,0,True
21000319,-2,2,True
21000320,-4,4,True
21000321,22,22,False
21000322,14,14,False
21000323,-2,2,True
21000324,-10,10,False
21000325,23,23,False
21000326,4,4,True
21000327,2,2,True
21000328,11,11,False
21000329,15,15,False
21000330,8,8,True
21000331,-7,7,True
21000332,-7,7,True
21000333,6,6,True
21000334,11,11,False
21000335,-3,3,True
21000336,6,6,True
21000337,11,11,False
21000338,-6,6,True
21000339,9,9,True
21000340,-21,21,False
21000341,-1,1,True
21000342,10,10,False
21000343,-21,21,False
21000344,0,0,True
21000345,32,32,False
21000346,4,4,True
21000347,16,16,False
21000348,-21,21,False
21000349,3,3,True
21000350,20,20,False
21000351,-1,1,True
21000352,29,29,False
21000353,16,16,False
21000354,-12,12,False
21000355,13,13,False
21000356,13,13,False
21000357,12,12,False
21000358,-6,6,True
21000359,17,17,False
21000360,0,0,True
21000361,-7,7,True
21000362,-16,16,False
21000363,21,21,False
21000364,19,19,False
21000365,17,17,False
21000366,13,13,False
21000367,-16,16,False
21000368,2,2,True
21000369,18,18,False
21000370,-15,15,False
21000371,7,7,True
21000372,31,31,False
21000373,3,3,True
21000374,15,15,False
21000375,2,2,True
21000376,7,7,True
21000377,0,0,True
21000378,1,1,True
21000379,11,11,False
21000380,-5,5,True
21000381,14,14,False
21000382,-20,20,False
21000383,-13,13,False
21000384,2,2,True
21000385,3,3,True
21000386,-19,19,False
21000387,27,27,False
21000388,16,16,False
21000389,21,21,False
21000390,14,14,False
21000391,5,5,True
21000392,-11,11,False
21000393,6,6,True
21000394,1,1,True
21000395,-6,6,True
21000396,-10,10,False
21000397,3,3,True
21000398,6,6,True
21000399,2,2,True
21000400,9,9,True
21000401,10,10,False
21000402,-9,9,True
21000403,-1,1,True
21000404,-2,2,True
21000405,-3,3,True
21000406,15,15,False
21000407,-13,13,False
21000408,-1,1,True
21000409,29,29,False
21000410,-3,3,True
21000411,11,11,False
21000412,23,23,False
21000413,-5,5,True
21000414,23,23,False
21000415,-22,22,False
21000416,-6,6,True
21000417,46,46,False
21000418,-6,6,True
21000419,5,5,True
21000420,-17,17,False
21000421,12,12,False
21000422,-27,27,False
21000423,-3,3,True
21000424,2,2,True
21000425,20,20,False
21000426,3,3,True
21000427,17,17,False
21000428,1,1,True
21000429,-6,6,True
21000430,20,20,False
21000431,-4,4,True
21000432,-13,13,False
21000433,10,10,False
21000434,-2,2,True
21000435,-20,20,False
21000436,8,8,True
21000437,5,5,True
21000438,10,10,False
21000439,-1,1,True
21000440,-5,5,True
21000441,-14,14,False
21000442,7,7,True
21000443,12,12,False
21000444,-3,3,True
21000445,6,6,True
21000446,-18,18,False
21000447,14,14,False
21000448,-10,10,False
21000449,17,17,False
21000450,-8,8,True
21000451,4,4,True
21000452,-5,5,True
21000453,-6,6,True
21000454,13,13,False
21000455,-13,13,False
21000456,-7,7,True
21000457,3,3,True
21000458,13,13,False
21000459,-9,9,True
21000460,17,17,False
21000461,18,18,False
21000462,9,9,True
21000463,7,7,True
21000464,13,13,False
21000465,14,14,False
21000466,-1,1,True
21000467,-18,18,False
21000468,18,18,False
21000469,-11,11,False
21000470,-7,7,True
21000471,-4,4,True
21000472,-9,9,True
21000473,6,6,True
21000474,-6,6,True
21000475,17,17,False
21000476,-2,2,True
21000477,-4,4,True
21000478,13,13,False
21000479,9,9,True
21000480,9,9,True
21000481,9,9,True
21000482,20,20,False
21000483,3,3,True
21000484,-11,11,False
21000485,6,6,True
21000486,9,9,True
21000487,14,14,False
21000488,25,25,False
21000489,7,7,True
21000490,15,15,False
21000491,5,5,True
21000492,5,5,True
21000493,-4,4,True
21000494,-10,10,False
21000495,-11,11,False
21000496,16,16,False
21000497,-3,3,True
21000498,-24,24,False
21000499,-14,14,False
21000500,13,13,False
21000501,1,1,True
21000502,5,5,True
21000503,7,7,True
21000504,0,0,True
21000505,18,18,False
21000506,9,9,True
21000507,20,20,False
21000508,2,2,True
21000509,0,0,True
21000510,-9,9,True
21000511,23,23,False
21000512,-17,17,False
21000513,3,3,True
21000514,11,11,False
21000515,10,10,False
21000516,2,2,True
21000517,3,3,True
21000518,-2,2,True
21000519,1,1,True
21000520,-21,21,False
21000521,-3,3,True
21000522,14,14,False
21000523,-7,7,True
21000524,17,17,False
21000525,3,3,True
21000526,6,6,True
21000527,23,23,False
21000528,24,24,False
21000529,16,16,False
21000530,7,7,True
21000531,-12,12,False
21000532,2,2,True
21000533,-23,23,False
21000534,17,17,False
21000535,4,4,True
21000536,19,19,False
21000537,15,15,False
21000538,-24,24,False
21000539,-3,3,True
21000540,8,8,True
21000541,2,2,True
21000542,-15,15,False
21000543,2,2,True
21000544,4,4,True
21000545,12,12,False
21000546,3,3,True
21000547,7,7,True
21000548,-9,9,True
21000549,5,5,True
21000550,18,18,False
21000551,15,15,False
21000552,-7,7,True
21000553,11,11,False
21000554,24,24,False
21000555,-2,2,True
21000556,6,6,True
21000557,-13,13,False
21000558,31,31,False
21000559,-14,14,False
21000560,54,54,False
21000561,1,1,True
21000562,11,11,False
21000563,4,4,True
21000564,23,23,False
21000565,-7,7,True
21000566,-3,3,True
21000567,5,5,True
21000568,-11,11,False
21000569,0,0,True
21000570,7,7,True
21000571,-2,2,True
21000572,6,6,True
21000573,8,8,True
21000574,4,4,True
21000575,30,30,False
21000576,-14,14,False
21000577,-2,2,True
21000578,-9,9,True
21000579,9,9,True
21000580,-13,13,False
21000581,18,18,False
21000582,2,2,True
21000583,22,22,False
21000584,1,1,True
21000585,8,8,True
21000586,10,10,False
21000587,-7,7,True
21000588,-8,8,True
21000589,6,6,True
21000590,6,6,True
21000591,3,3,True
21000592,20,20,False
21000593,-7,7,True
21000594,31,31,False
21000595,-1,1,True
21000596,7,7,True
21000597,13,13,False
21000598,-7,7,True
21000599,4,4,True
21000600,-10,10,False
21000601,-3,3,True
21000602,9,9,True
21000603,1,1,True
21000604,17,17,False
21000605,3,3,True
21000606,4,4,True
21000607,5,5,True
21000608,1,1,True
21000609,11,11,False
21000610,4,4,True
21000611,0,0,True
21000612,0,0,True
21000613,-8,8,True
21000614,4,4,True
21000615,0,0,True
21000616,-2,2,True
21000617,10,10,False
21000618,-3,3,True
21000619,14,14,False
21000620,9,9,True
21000621,13,13,False
21000622,5,5,True
21000623,0,0,True
21000624,0,0,True
21000625,23,23,False
21000626,1,1,True
21000627,1,1,True
21000628,10,10,False
21000629,16,16,False
21000630,36,36,False
21000631,-40,40,False
21000632,21,21,False
21000633,-16,16,False
21000634,-17,17,False
21000635,-1,1,True
21000636,8,8,True
21000637,-13,13,False
21000638,-3,3,True
21000639,-15,15,False
21000640,1,1,True
21000641,2,2,True
21000642,-3,3,True
21000643,15,15,False
21000644,13,13,False
21000645,13,13,False
21000646,22,22,False
21000647,-1,1,True
21000648,-13,13,False
21000649,-7,7,True
21000650,5,5,True
21000651,2,2,True
21000652,20,20,False
21000653,4,4,True
21000654,-5,5,True
21000655,17,17,False
21000656,-2,2,True
21000657,8,8,True
21000658,9,9,True
21000659,-12,12,False
21000660,-2,2,True
21000661,-9,9,True
21000662,-16,16,False
21000663,-9,9,True
21000664,17,17,False
21000665,10,10,False
21000666,-9,9,True
21000667,25,25,False
21000668,-12,12,False
21000669,5,5,True
21000670,-10,10,False
21000671,-5,5,True
21000672,3,3,True
21000673,2,2,True
21000674,8,8,True
21000675,-5,5,True
21000676,-10,10,False
21000677,-13,13,False
21000678,3,3,True
21000679,5,5,True
21000680,-12,12,False
21000681,32,32,False
21000682,2,2,True
21000683,-7,7,True
21000684,8,8,True
21000685,-10,10,False
21000686,1,1,True
21000687,7,7,True
21000688,-1,1,True
21000689,6,6,True
21000690,17,17,False
21000691,5,5,True
21000692,-5,5,True
21000693,20,20,False
21000694,15,15,False
21000695,22,22,False
21000696,10,10,False
21000697,12,12,False
21000698,13,13,False
21000699,4,4,True
21000700,13,13,False
21000701,-5,5,True
21000702,-12,12,False
21000703,16,16,False
21000704,15,15,False
21000705,14,14,False
21000706,9,9,True
21000707,13,13,False
21000708,11,11,False
21000709,14,14,False
21000710,30,30,False
21000711,2,2,True
21000712,6,6,True
21000713,3,3,True
21000714,4,4,True
21000715,12,12,False
21000716,12,12,False
21000717,-9,9,True
21000718,6,6,True
21000719,14,14,False
21000720,-2,2,True
21000721,-13,13,False
21000722,-7,7,True
21000723,-20,20,False
21000724,-17,17,False
21000725,14,14,False
21000726,21,21,False
21000727,13,13,False
21000728,0,0,True
21000729,-16,16,False
21000730,-8,8,True
21000731,4,4,True
21000732,-2,2,True
21000733,-15,15,False
21000734,17,17,False
21000735,8,8,True
21000736,8,8,True
21000737,-13,13,False
21000738,-4,4,True
21000739,12,12,False
21000740,3,3,True
21000741,11,11,False
21000742,1,1,True
21000743,-17,17,False
21000744,-3,3,True
21000745,-10,10,False
21000746,-10,10,False
21000747,-4,4,True
21000748,-5,5,True
21000749,-1,1,True
21000750,-11,11,False
21000751,-7,7,True
21000752,-18,18,False
21000753,11,11,False
21000754,24,24,False
21000755,-17,17,False
21000756,13,13,False
21000757,14,14,False
21000758,3,3,True
21000759,-13,13,False
21000760,-10,10,False
21000761,6,6,True
21000762,-8,8,True
21000763,5,5,True
21000764,0,0,True
21000765,-12,12,False
21000766,-34,34,False
21000767,16,16,False
21000768,-6,6,True
21000769,4,4,True
21000770,17,17,False
21000771,1,1,True
21000772,-1,1,True
21000773,-11,11,False
21000774,2,2,True
21000775,0,0,True
21000776,-5,5,True
21000777,-11,11,False
21000778,12,12,False
21000779,-8,8,True
21000780,-4,4,True
21000781,-2,2,True
21000782,4,4,True
21000783,-5,5,True
21000784,18,18,False
21000785,-7,7,True
21000786,-8,8,True
21000787,5,5,True
21000788,-2,2,True
21000789,2,2,True
21000790,-4,4,True
21000791,2,2,True
21000792,-17,17,False
21000793,-17,17,False
21000794,0,0,True
21000795,-9,9,True
21000796,2,2,True
21000797,-6,6,True
21000798,-28,28,False
21000799,-16,16,False
21000800,-9,9,True
21000801,-3,3,True
21000802,-14,14,False
21000803,-8,8,True
21000804,2,2,True
21000805,18,18,False
21000806,-15,15,False
21000807,0,0,True
21000808,5,5,True
21000809,8,8,True
21000810,-5,5,True
21000811,4,4,True
21000812,22,22,False
21000813,-17,17,False
21000814,-15,15,False
21000815,15,15,False
21000816,-16,16,False
21000817,18,18,False
21000818,-8,8,True
21000819,11,11,False
21000820,15,15,False
21000821,30,30,False
21000822,4,4,True
21000823,15,15,False
21000824,27,27,False
21000825,-5,5,True
21000826,11,11,False
21000827,10,10,False
21000828,3,3,True
21000829,14,14,False
21000830,-15,15,False
